treatment,tree_id,deploy,metabolite,site_num,tree_num,decomp_day,well_id,time,od_raw,od_corrected_b,od_corrected_b_n,nm
P,SEK,SEK,SEK,1,1,17,5E,30,1.926,1.254212454,1.173463573,590
AB,SEK,SEK,SEK,1,1,17,5F,30,2.234,1.454782255,1.374033374,590
P,HOK,SEK,SEK,1,1,17,5G,30,1.837,1.196255596,1.115506716,590
AB,HOK,SEK,SEK,1,1,17,5H,30,2.179,1.418966219,1.338217338,590
P,HOK,HOK,HOK,1,5,17,6A,30,2.405,1.566137566,1.485388685,590
AB,HOK,HOK,HOK,1,5,17,6B,30,2.152,1.401383801,1.320634921,590
P,SEK,HOK,HOK,1,5,17,6C,30,0.639,0.416117216,0.335368335,590
AB,SEK,HOK,HOK,1,5,17,6D,30,2.066,1.345380545,1.264631665,590
P,SEK,SEK,HOK,1,5,17,6E,30,1.862,1.212535613,1.131786732,590
AB,SEK,SEK,HOK,1,5,17,6F,30,1.265,0.823768824,0.743019943,590
P,HOK,SEK,HOK,1,5,17,6G,30,2.212,1.44045584,1.35970696,590
AB,HOK,SEK,HOK,1,5,17,6H,30,1.928,1.255514856,1.174765975,590
P,HOK,HOK,HOK,1,4,17,7A,30,0.46,0.2995523,0.218803419,590
AB,HOK,HOK,HOK,1,4,17,7B,30,0.439,0.285877086,0.205128205,590
P,SEK,HOK,HOK,1,4,17,7C,30,1.577,1.026943427,0.946194546,590
AB,SEK,HOK,HOK,1,4,17,7D,30,0.421,0.274155474,0.193406593,590
P,SEK,SEK,HOK,1,4,17,7E,30,0.923,0.601058201,0.52030932,590
AB,SEK,SEK,HOK,1,4,17,7F,30,1.29,0.84004884,0.759299959,590
P,HOK,SEK,HOK,1,4,17,7G,30,0.914,0.595197395,0.514448514,590
AB,HOK,SEK,HOK,1,4,17,7H,30,1.654,1.077085877,0.996336996,590
P,HOK,HOK,HOK,1,3,17,8A,30,2.238,1.457387057,1.376638177,590
AB,HOK,HOK,HOK,1,3,17,8B,30,1.934,1.259422059,1.178673179,590
P,SEK,HOK,HOK,1,3,17,8C,30,1.823,1.187138787,1.106389906,590
AB,SEK,HOK,HOK,1,3,17,8D,30,2.265,1.474969475,1.394220594,590
P,SEK,SEK,HOK,1,3,17,8E,30,2.022,1.316727717,1.235978836,590
AB,SEK,SEK,HOK,1,3,17,8F,30,2.094,1.363614164,1.282865283,590
P,HOK,SEK,HOK,1,3,17,8G,30,1.609,1.047781848,0.967032967,590
AB,HOK,SEK,HOK,1,3,17,8H,30,2.191,1.426780627,1.346031746,590
P,HOK,HOK,HOK,1,2,17,9A,30,2.292,1.492551893,1.411803012,590
AB,HOK,HOK,HOK,1,2,17,9B,30,2.278,1.483435083,1.402686203,590
P,SEK,HOK,HOK,1,2,17,9C,30,2.511,1.635164835,1.554415954,590
AB,SEK,HOK,HOK,1,2,17,9D,30,2.294,1.493854294,1.413105413,590
P,SEK,SEK,HOK,1,2,17,9E,30,1.89,1.230769231,1.15002035,590
AB,SEK,SEK,HOK,1,2,17,9F,30,2.417,1.573951974,1.493203093,590
P,HOK,SEK,HOK,1,2,17,9G,30,2.609,1.698982499,1.618233618,590
AB,HOK,SEK,HOK,1,2,17,9H,30,2.017,1.313471713,1.232722833,590
P,HOK,HOK,HOK,1,1,17,10A,30,2.189,1.425478225,1.344729345,590
AB,HOK,HOK,HOK,1,1,17,10B,30,2.226,1.44957265,1.368823769,590
P,SEK,HOK,HOK,1,1,17,10C,30,1.765,1.149369149,1.068620269,590
AB,SEK,HOK,HOK,1,1,17,10D,30,1.95,1.26984127,1.189092389,590
P,SEK,SEK,HOK,1,1,17,10E,30,1.565,1.019129019,0.938380138,590
AB,SEK,SEK,HOK,1,1,17,10F,30,1.328,0.864794465,0.784045584,590
P,HOK,SEK,HOK,1,1,17,10G,30,1.657,1.079039479,0.998290598,590
AB,HOK,SEK,HOK,1,1,17,10H,30,1.896,1.234676435,1.153927554,590
P,HOK,HOK,SEK,2,5,17,1A,120,0.653,1.379820391,1.087427364,590
AB,HOK,HOK,SEK,2,5,17,1B,120,1.629,3.442155309,3.149762282,590
P,SEK,HOK,SEK,2,5,17,1C,120,1.087,2.296883254,2.004490227,590
AB,SEK,HOK,SEK,2,5,17,1D,120,0.422,0.891706286,0.599313259,590
P,SEK,SEK,SEK,2,5,17,1E,120,2.298,4.855784469,4.563391442,590
AB,SEK,SEK,SEK,2,5,17,1F,120,1.577,3.332276809,3.039883782,590
P,HOK,SEK,SEK,2,5,17,1G,120,2.089,4.414157422,4.121764395,590
AB,HOK,SEK,SEK,2,5,17,1H,120,0.362,0.764923402,0.472530375,590
P,HOK,HOK,SEK,2,4,17,2A,120,0.972,2.053882726,1.761489699,590
AB,HOK,HOK,SEK,2,4,17,2B,120,1.365,2.884310618,2.591917591,590
P,SEK,HOK,SEK,2,4,17,2C,120,0.662,1.398837824,1.106444797,590
AB,SEK,HOK,SEK,2,4,17,2D,120,0.904,1.910195457,1.61780243,590
P,SEK,SEK,SEK,2,4,17,2E,120,1.353,2.858954041,2.566561014,590
AB,SEK,SEK,SEK,2,4,17,2F,120,0.615,1.299524564,1.007131537,590
P,HOK,SEK,SEK,2,4,17,2G,120,1.311,2.770206022,2.477812995,590
AB,HOK,SEK,SEK,2,4,17,2H,120,0.527,1.113576334,0.821183307,590
P,HOK,HOK,SEK,2,3,17,3A,120,0.735,1.553090333,1.260697306,590
AB,HOK,HOK,SEK,2,3,17,3B,120,0.943,1.992604332,1.700211305,590
P,SEK,HOK,SEK,2,3,17,3C,120,1.205,2.546222927,2.2538299,590
AB,SEK,HOK,SEK,2,3,17,3D,120,1.312,2.77231907,2.479926043,590
P,SEK,SEK,SEK,2,3,17,3E,120,1.939,4.097200211,3.804807184,590
AB,SEK,SEK,SEK,2,3,17,3F,120,2.08,4.395139989,4.102746962,590
P,HOK,SEK,SEK,2,3,17,3G,120,1.636,3.456946646,3.164553619,590
AB,HOK,SEK,SEK,2,3,17,3H,120,1.928,4.073956683,3.781563656,590
P,HOK,HOK,SEK,2,2,17,4A,120,2.212,4.674062335,4.381669308,590
AB,HOK,HOK,SEK,2,2,17,4B,120,1.971,4.16481775,3.872424723,590
P,SEK,HOK,SEK,2,2,17,4C,120,1.037,2.191230851,1.898837824,590
AB,SEK,HOK,SEK,2,2,17,4D,120,1.343,2.83782356,2.545430534,590
P,SEK,SEK,SEK,2,2,17,4E,120,1.589,3.357633386,3.065240359,590
AB,SEK,SEK,SEK,2,2,17,4F,120,0.801,1.692551506,1.400158479,590
P,HOK,SEK,SEK,2,2,17,4G,120,0.938,1.982039091,1.689646064,590
AB,HOK,SEK,SEK,2,2,17,4H,120,1.268,2.679344955,2.386951928,590
P,HOK,HOK,SEK,2,1,17,5A,120,0.933,1.971473851,1.679080824,590
AB,HOK,HOK,SEK,2,1,17,5B,120,1.996,4.217643951,3.925250924,590
P,SEK,HOK,SEK,2,1,17,5C,120,0.579,1.223454834,0.931061807,590
AB,SEK,HOK,SEK,2,1,17,5D,120,1.346,2.844162705,2.551769678,590
P,SEK,SEK,SEK,2,1,17,5E,120,1.764,3.727416799,3.435023772,590
AB,SEK,SEK,SEK,2,1,17,5F,120,1.548,3.270998415,2.978605388,590
P,HOK,SEK,SEK,2,1,17,5G,120,2.334,4.9318542,4.639461173,590
AB,HOK,SEK,SEK,2,1,17,5H,120,2.128,4.496566297,4.20417327,590
P,HOK,HOK,HOK,2,5,17,6A,120,0.487,1.029054411,0.736661384,590
AB,HOK,HOK,HOK,2,5,17,6B,120,1.271,2.685684099,2.393291072,590
P,SEK,HOK,HOK,2,5,17,6C,120,0.888,1.876386688,1.583993661,590
AB,SEK,HOK,HOK,2,5,17,6D,120,0.433,0.914949815,0.622556788,590
P,SEK,SEK,HOK,2,5,17,6E,120,1.977,4.177496038,3.885103011,590
AB,SEK,SEK,HOK,2,5,17,6F,120,1.407,2.973058637,2.68066561,590
P,HOK,SEK,HOK,2,5,17,6G,120,1.678,3.545694665,3.253301638,590
AB,HOK,SEK,HOK,2,5,17,6H,120,1.25,2.64131009,2.348917063,590
P,HOK,HOK,HOK,2,4,17,7A,120,0.477,1.00792393,0.715530903,590
AB,HOK,HOK,HOK,2,4,17,7B,120,0.506,1.069202324,0.776809297,590
P,SEK,HOK,HOK,2,4,17,7C,120,1.719,3.632329635,3.339936609,590
AB,SEK,HOK,HOK,2,4,17,7D,120,0.587,1.240359218,0.947966191,590
P,SEK,SEK,HOK,2,4,17,7E,120,0.467,0.98679345,0.694400423,590
AB,SEK,SEK,HOK,2,4,17,7F,120,0.445,0.940306392,0.647913365,590
P,HOK,SEK,HOK,2,4,17,7G,120,0.75,1.584786054,1.292393027,590
AB,HOK,SEK,HOK,2,4,17,7H,120,1.397,2.951928156,2.659535129,590
P,HOK,HOK,HOK,2,3,17,8A,120,1.283,2.711040676,2.418647649,590
AB,HOK,HOK,HOK,2,3,17,8B,120,1.314,2.776545166,2.484152139,590
P,SEK,HOK,HOK,2,3,17,8C,120,1.529,3.230850502,2.938457475,590
AB,SEK,HOK,HOK,2,3,17,8D,120,2.215,4.680401479,4.388008452,590
P,SEK,SEK,HOK,2,3,17,8E,120,0.906,1.914421553,1.622028526,590
AB,SEK,SEK,HOK,2,3,17,8F,120,1.631,3.446381405,3.153988378,590
P,HOK,SEK,HOK,2,3,17,8G,120,0.383,0.809297412,0.516904385,590
AB,HOK,SEK,HOK,2,3,17,8H,120,1.893,4,3.707606973,590
P,HOK,HOK,HOK,2,2,17,9A,120,1.603,3.387216059,3.094823032,590
AB,HOK,HOK,HOK,2,2,17,9B,120,2.297,4.853671421,4.561278394,590
P,SEK,HOK,HOK,2,2,17,9C,120,1.461,3.087163233,2.794770206,590
AB,SEK,HOK,HOK,2,2,17,9D,120,2.123,4.486001057,4.19360803,590
P,SEK,SEK,HOK,2,2,17,9E,120,1.869,3.949286846,3.656893819,590
AB,SEK,SEK,HOK,2,2,17,9F,120,1.708,3.609086107,3.31669308,590
P,HOK,SEK,HOK,2,2,17,9G,120,2.22,4.690966719,4.398573693,590
AB,HOK,SEK,HOK,2,2,17,9H,120,0.634,1.339672478,1.047279451,590
P,HOK,HOK,HOK,2,1,17,10A,120,2.524,5.333333333,5.040940306,590
AB,HOK,HOK,HOK,2,1,17,10B,120,2.129,4.498679345,4.206286318,590
P,SEK,HOK,HOK,2,1,17,10C,120,2.061,4.354992076,4.062599049,590
AB,SEK,HOK,HOK,2,1,17,10D,120,2.272,4.800845219,4.508452192,590
P,SEK,SEK,HOK,2,1,17,10E,120,2.442,5.160063391,4.867670365,590
AB,SEK,SEK,HOK,2,1,17,10F,120,1.329,2.808240887,2.515847861,590
P,HOK,SEK,HOK,2,1,17,10G,120,1.908,4.031695721,3.739302694,590
AB,HOK,SEK,HOK,2,1,17,10H,120,2.226,4.703645008,4.411251981,590
P,HOK,HOK,SEK,1,5,17,1A,120,1.445,3.053354464,2.760961437,590
AB,HOK,HOK,SEK,1,5,17,1B,120,1.542,3.258320127,2.9659271,590
P,SEK,HOK,SEK,1,5,17,1C,120,0.799,1.688325409,1.395932382,590
AB,SEK,HOK,SEK,1,5,17,1D,120,0.493,1.041732699,0.749339673,590
P,SEK,SEK,SEK,1,5,17,1E,120,0.522,1.103011094,0.810618067,590
AB,SEK,SEK,SEK,1,5,17,1F,120,1.95,4.12044374,3.828050713,590
P,HOK,SEK,SEK,1,5,17,1G,120,1.979,4.181722134,3.889329107,590
AB,HOK,SEK,SEK,1,5,17,1H,120,1.608,3.3977813,3.105388273,590
P,HOK,HOK,SEK,1,4,17,2A,120,0.548,1.157950343,0.865557316,590
AB,HOK,HOK,SEK,1,4,17,2B,120,0.444,0.938193344,0.645800317,590
P,SEK,HOK,SEK,1,4,17,2C,120,1.263,2.668779715,2.376386688,590
AB,SEK,HOK,SEK,1,4,17,2D,120,2.143,4.528262018,4.235868991,590
P,SEK,SEK,SEK,1,4,17,2E,120,0.824,1.741151611,1.448758584,590
AB,SEK,SEK,SEK,1,4,17,2F,120,0.857,1.810882198,1.518489171,590
P,HOK,SEK,SEK,1,4,17,2G,120,1.582,3.34284205,3.050449023,590
AB,HOK,SEK,SEK,1,4,17,2H,120,1.088,2.298996302,2.006603275,590
P,HOK,HOK,SEK,1,3,17,3A,120,0.479,1.012150026,0.719757,590
AB,HOK,HOK,SEK,1,3,17,3B,120,1.284,2.713153724,2.420760697,590
P,SEK,HOK,SEK,1,3,17,3C,120,1.825,3.856312731,3.563919704,590
AB,SEK,HOK,SEK,1,3,17,3D,120,0.789,1.667194929,1.374801902,590
P,SEK,SEK,SEK,1,3,17,3E,120,1.824,3.854199683,3.561806656,590
AB,SEK,SEK,SEK,1,3,17,3F,120,1.154,2.438457475,2.146064448,590
P,HOK,SEK,SEK,1,3,17,3G,120,1.242,2.624405705,2.332012678,590
AB,HOK,SEK,SEK,1,3,17,3H,120,1.372,2.899101955,2.606708928,590
P,HOK,HOK,SEK,1,2,17,4A,120,0.436,0.921288959,0.628895932,590
AB,HOK,HOK,SEK,1,2,17,4B,120,0.506,1.069202324,0.776809297,590
P,SEK,HOK,SEK,1,2,17,4C,120,2.067,4.367670365,4.075277338,590
AB,SEK,HOK,SEK,1,2,17,4D,120,0.487,1.029054411,0.736661384,590
P,SEK,SEK,SEK,1,2,17,4E,120,0.581,1.22768093,0.935287903,590
AB,SEK,SEK,SEK,1,2,17,4F,120,1.787,3.776016904,3.483623877,590
P,HOK,SEK,SEK,1,2,17,4G,120,1.26,2.662440571,2.370047544,590
AB,HOK,SEK,SEK,1,2,17,4H,120,1.178,2.489170629,2.196777602,590
P,HOK,HOK,SEK,1,1,17,5A,120,0.734,1.550977285,1.258584258,590
AB,HOK,HOK,SEK,1,1,17,5B,120,2.014,4.255678817,3.96328579,590
P,SEK,HOK,SEK,1,1,17,5C,120,0.806,1.703116746,1.410723719,590
AB,SEK,HOK,SEK,1,1,17,5D,120,0.78,1.648177496,1.355784469,590
P,SEK,SEK,SEK,1,1,17,5E,120,1.808,3.820390914,3.527997887,590
AB,SEK,SEK,SEK,1,1,17,5F,120,2.284,4.826201796,4.533808769,590
P,HOK,SEK,SEK,1,1,17,5G,120,1.958,4.137348125,3.844955098,590
AB,HOK,SEK,SEK,1,1,17,5H,120,1.972,4.166930798,3.874537771,590
P,HOK,HOK,HOK,1,5,17,6A,120,2.378,5.024828315,4.732435288,590
AB,HOK,HOK,HOK,1,5,17,6B,120,2.244,4.741679873,4.449286846,590
P,SEK,HOK,HOK,1,5,17,6C,120,1.01,2.134178553,1.841785526,590
AB,SEK,HOK,HOK,1,5,17,6D,120,2.082,4.399366086,4.106973059,590
P,SEK,SEK,HOK,1,5,17,6E,120,1.84,3.888008452,3.595615425,590
AB,SEK,SEK,HOK,1,5,17,6F,120,1.602,3.385103011,3.092709984,590
P,HOK,SEK,HOK,1,5,17,6G,120,1.978,4.179609086,3.887216059,590
AB,HOK,SEK,HOK,1,5,17,6H,120,1.718,3.630216587,3.33782356,590
P,HOK,HOK,HOK,1,4,17,7A,120,0.484,1.022715267,0.73032224,590
AB,HOK,HOK,HOK,1,4,17,7B,120,0.469,0.991019546,0.698626519,590
P,SEK,HOK,HOK,1,4,17,7C,120,1.373,2.901215003,2.608821976,590
AB,SEK,HOK,HOK,1,4,17,7D,120,0.412,0.870575806,0.578182779,590
P,SEK,SEK,HOK,1,4,17,7E,120,0.507,1.071315372,0.778922346,590
AB,SEK,SEK,HOK,1,4,17,7F,120,0.503,1.06286318,0.770470153,590
P,HOK,SEK,HOK,1,4,17,7G,120,0.506,1.069202324,0.776809297,590
AB,HOK,SEK,HOK,1,4,17,7H,120,1.585,3.349181194,3.056788167,590
P,HOK,HOK,HOK,1,3,17,8A,120,2.243,4.739566825,4.447173798,590
AB,HOK,HOK,HOK,1,3,17,8B,120,1.906,4.027469625,3.735076598,590
P,SEK,HOK,HOK,1,3,17,8C,120,1.79,3.782356049,3.489963022,590
AB,SEK,HOK,HOK,1,3,17,8D,120,2.232,4.716323296,4.423930269,590
P,SEK,SEK,HOK,1,3,17,8E,120,2.058,4.348652932,4.056259905,590
AB,SEK,SEK,HOK,1,3,17,8F,120,2.227,4.705758056,4.413365029,590
P,HOK,SEK,HOK,1,3,17,8G,120,1.734,3.664025357,3.37163233,590
AB,HOK,SEK,HOK,1,3,17,8H,120,1.171,2.474379292,2.181986265,590
P,HOK,HOK,HOK,1,2,17,9A,120,1.987,4.198626519,3.906233492,590
AB,HOK,HOK,HOK,1,2,17,9B,120,2.152,4.547279451,4.254886424,590
P,SEK,HOK,HOK,1,2,17,9C,120,2.522,5.329107237,5.03671421,590
AB,SEK,HOK,HOK,1,2,17,9D,120,2.293,4.845219229,4.552826202,590
P,SEK,SEK,HOK,1,2,17,9E,120,1.864,3.938721606,3.646328579,590
AB,SEK,SEK,HOK,1,2,17,9F,120,2.431,5.136819863,4.844426836,590
P,HOK,SEK,HOK,1,2,17,9G,120,2.567,5.4241944,5.131801373,590
AB,HOK,SEK,HOK,1,2,17,9H,120,2.092,4.420496566,4.128103539,590
P,HOK,HOK,HOK,1,1,17,10A,120,2.068,4.369783413,4.077390386,590
AB,HOK,HOK,HOK,1,1,17,10B,120,2.15,4.543053354,4.250660328,590
P,SEK,HOK,HOK,1,1,17,10C,120,1.639,3.46328579,3.170892763,590
AB,SEK,HOK,HOK,1,1,17,10D,120,2.005,4.236661384,3.944268357,590
P,SEK,SEK,HOK,1,1,17,10E,120,1.675,3.53935552,3.246962493,590
AB,SEK,SEK,HOK,1,1,17,10F,120,1.306,2.759640782,2.467247755,590
P,HOK,SEK,HOK,1,1,17,10G,120,1.572,3.321711569,3.029318542,590
