treatment,tree_id,deploy,metabolite,site_num,tree_num,decomp_day,well_id,time,od_raw,od_corrected_b,od_corrected_b_n,nm
AB,HOK,HOK,HOK,1,1,5,10B,120,1.231,6.386511025,5.809338521,590
P,SEK,HOK,HOK,1,1,5,10C,120,0.454,2.35538262,1.778210117,590
AB,SEK,HOK,HOK,1,1,5,10D,120,0.9,4.6692607,4.092088197,590
P,SEK,SEK,HOK,1,1,5,10E,120,0.488,2.531776913,1.95460441,590
AB,SEK,SEK,HOK,1,1,5,10F,120,0.404,2.095979248,1.518806744,590
P,HOK,SEK,HOK,1,1,5,10G,120,0.549,2.848249027,2.271076524,590
AB,HOK,SEK,HOK,1,1,5,10H,120,0.444,2.303501946,1.726329442,590
P,HOK,HOK,SEK,2,5,5,1A,960,0.6,2.604449267,2.168746609,590
AB,HOK,HOK,SEK,2,5,5,1B,960,0.958,4.15843733,3.722734672,590
P,SEK,HOK,SEK,2,5,5,1C,960,0.636,2.760716224,2.325013565,590
AB,SEK,HOK,SEK,2,5,5,1D,960,1.299,5.638632664,5.202930005,590
P,SEK,SEK,SEK,2,5,5,1E,960,1.589,6.89744981,6.461747151,590
AB,SEK,SEK,SEK,2,5,5,1F,960,0.361,1.567010309,1.131307651,590
P,HOK,SEK,SEK,2,5,5,1G,960,0.459,1.99240369,1.556701031,590
AB,HOK,SEK,SEK,2,5,5,1H,960,0.838,3.637547477,3.201844818,590
P,HOK,HOK,SEK,2,4,5,2A,960,0.536,2.326641346,1.890938687,590
AB,HOK,HOK,SEK,2,4,5,2B,960,1.099,4.770482908,4.33478025,590
P,SEK,HOK,SEK,2,4,5,2C,960,0.511,2.218122626,1.782419967,590
AB,SEK,HOK,SEK,2,4,5,2D,960,0.469,2.035811177,1.600108519,590
P,SEK,SEK,SEK,2,4,5,2E,960,0.688,2.98643516,2.550732501,590
AB,SEK,SEK,SEK,2,4,5,2F,960,0.396,1.718936517,1.283233858,590
P,HOK,SEK,SEK,2,4,5,2G,960,0.665,2.886597938,2.450895279,590
AB,HOK,SEK,SEK,2,4,5,2H,960,0.515,2.235485621,1.799782963,590
P,HOK,HOK,SEK,2,3,5,3A,960,0.454,1.970699946,1.534997287,590
AB,HOK,HOK,SEK,2,3,5,3B,960,0.303,1.31524688,0.879544221,590
P,SEK,HOK,SEK,2,3,5,3C,960,1.661,7.209983722,6.774281063,590
AB,SEK,HOK,SEK,2,3,5,3D,960,0.256,1.111231687,0.675529029,590
P,SEK,SEK,SEK,2,3,5,3E,960,1.428,6.198589257,5.762886598,590
AB,SEK,SEK,SEK,2,3,5,3F,960,0.367,1.593054802,1.157352143,590
P,HOK,SEK,SEK,2,3,5,3G,960,0.392,1.701573521,1.265870863,590
AB,HOK,SEK,SEK,2,3,5,3H,960,0.436,1.892566468,1.456863809,590
P,HOK,HOK,SEK,2,2,5,4A,960,0.544,2.361367336,1.925664677,590
AB,HOK,HOK,SEK,2,2,5,4B,960,0.9,3.906673901,3.470971243,590
P,SEK,HOK,SEK,2,2,5,4C,960,0.422,1.831795985,1.396093326,590
AB,SEK,HOK,SEK,2,2,5,4D,960,1.306,5.669017906,5.233315247,590
P,SEK,SEK,SEK,2,2,5,4E,960,1.124,4.879001628,4.443298969,590
AB,SEK,SEK,SEK,2,2,5,4F,960,0.436,1.892566468,1.456863809,590
P,HOK,SEK,SEK,2,2,5,4G,960,0.669,2.903960933,2.468258275,590
AB,HOK,SEK,SEK,2,2,5,4H,960,0.374,1.623440043,1.187737385,590
P,HOK,HOK,SEK,2,1,5,5A,960,1.619,7.027672273,6.591969615,590
AB,HOK,HOK,SEK,2,1,5,5B,960,1.51,6.554530657,6.118827998,590
P,SEK,HOK,SEK,2,1,5,5C,960,1.467,6.367878459,5.9321758,590
AB,SEK,HOK,SEK,2,1,5,5D,960,0.865,3.754747694,3.319045035,590
P,SEK,SEK,SEK,2,1,5,5E,960,1.852,8.039066739,7.60336408,590
AB,SEK,SEK,SEK,2,1,5,5F,960,1.128,4.896364623,4.460661964,590
P,HOK,SEK,SEK,2,1,5,5G,960,0.682,2.960390667,2.524688009,590
AB,HOK,SEK,SEK,2,1,5,5H,960,1.675,7.270754205,6.835051546,590
P,HOK,HOK,HOK,2,5,5,6A,960,1.446,6.276722735,5.841020076,590
AB,HOK,HOK,HOK,2,5,5,6B,960,0.604,2.621812263,2.186109604,590
P,SEK,HOK,HOK,2,5,5,6C,960,1.119,4.857297884,4.421595225,590
AB,SEK,HOK,HOK,2,5,5,6D,960,0.6,2.604449267,2.168746609,590
P,SEK,SEK,HOK,2,5,5,6E,960,1.634,7.092783505,6.657080846,590
AB,SEK,SEK,HOK,2,5,5,6F,960,1.296,5.625610418,5.189907759,590
P,HOK,SEK,HOK,2,5,5,6G,960,0.585,2.539338036,2.103635377,590
AB,HOK,SEK,HOK,2,5,5,6H,960,0.703,3.051546392,2.615843733,590
P,HOK,HOK,HOK,2,4,5,7A,960,0.682,2.960390667,2.524688009,590
AB,HOK,HOK,HOK,2,4,5,7B,960,0.247,1.072164948,0.63646229,590
P,SEK,HOK,HOK,2,4,5,7C,960,1.019,4.423223006,3.987520347,590
AB,SEK,HOK,HOK,2,4,5,7D,960,0.362,1.571351058,1.135648399,590
P,SEK,SEK,HOK,2,4,5,7E,960,0.751,3.259902333,2.824199674,590
AB,SEK,SEK,HOK,2,4,5,7F,960,1.438,6.241996744,5.806294086,590
P,HOK,SEK,HOK,2,4,5,7G,960,1.075,4.666304938,4.230602279,590
AB,HOK,SEK,HOK,2,4,5,7H,960,0.876,3.802495931,3.366793272,590
P,HOK,HOK,HOK,2,3,5,8A,960,0.667,2.895279436,2.459576777,590
AB,HOK,HOK,HOK,2,3,5,8B,960,0.294,1.276180141,0.840477482,590
P,SEK,HOK,HOK,2,3,5,8C,960,0.397,1.723277265,1.287574607,590
AB,SEK,HOK,HOK,2,3,5,8D,960,1.092,4.740097667,4.304395008,590
P,SEK,SEK,HOK,2,3,5,8E,960,1.616,7.014650027,6.578947368,590
AB,SEK,SEK,HOK,2,3,5,8F,960,0.297,1.289202387,0.853499729,590
P,HOK,SEK,HOK,2,3,5,8G,960,0.683,2.964731416,2.529028757,590
AB,HOK,SEK,HOK,2,3,5,8H,960,0.758,3.290287575,2.854584916,590
P,HOK,HOK,HOK,2,2,5,9A,960,0.592,2.569723277,2.134020619,590
AB,HOK,HOK,HOK,2,2,5,9B,960,0.508,2.20510038,1.769397721,590
P,SEK,HOK,HOK,2,2,5,9C,960,0.51,2.213781877,1.778079219,590
AB,SEK,HOK,HOK,2,2,5,9D,960,0.461,2.001085187,1.565382528,590
P,SEK,SEK,HOK,2,2,5,9E,960,1.106,4.80086815,4.365165491,590
AB,SEK,SEK,HOK,2,2,5,9F,960,0.492,2.135648399,1.699945741,590
P,HOK,SEK,HOK,2,2,5,9G,960,0.929,4.032555616,3.596852957,590
AB,HOK,SEK,HOK,2,2,5,9H,960,0.899,3.902333152,3.466630494,590
P,HOK,HOK,HOK,2,1,5,10A,960,0.744,3.229517092,2.793814433,590
AB,HOK,HOK,HOK,2,1,5,10B,960,1.119,4.857297884,4.421595225,590
P,SEK,HOK,HOK,2,1,5,10C,960,1.189,5.161150298,4.72544764,590
AB,SEK,HOK,HOK,2,1,5,10D,960,1.472,6.389582203,5.953879544,590
P,SEK,SEK,HOK,2,1,5,10E,960,1.047,4.544763972,4.109061313,590
AB,SEK,SEK,HOK,2,1,5,10F,960,0.733,3.181768855,2.746066196,590
P,HOK,SEK,HOK,2,1,5,10G,960,1.223,5.308735757,4.873033098,590
AB,HOK,SEK,HOK,2,1,5,10H,960,2.051,8.902875746,8.467173087,590
P,HOK,HOK,SEK,1,5,5,1A,960,0.756,3.281606077,2.845903418,590
AB,HOK,HOK,SEK,1,5,5,1B,960,0.48,2.083559414,1.647856755,590
P,SEK,HOK,SEK,1,5,5,1C,960,0.485,2.105263158,1.669560499,590
AB,SEK,HOK,SEK,1,5,5,1D,960,1.417,6.15084102,5.715138361,590
P,SEK,SEK,SEK,1,5,5,1E,960,0.443,1.922951709,1.48724905,590
AB,SEK,SEK,SEK,1,5,5,1F,960,0.313,1.358654368,0.922951709,590
P,HOK,SEK,SEK,1,5,5,1G,960,1.386,6.016277808,5.580575149,590
AB,HOK,SEK,SEK,1,5,5,1H,960,0.505,2.192078133,1.756375475,590
P,HOK,HOK,SEK,1,4,5,2A,960,1.51,6.554530657,6.118827998,590
AB,HOK,HOK,SEK,1,4,5,2B,960,1.66,7.205642973,6.769940315,590
P,SEK,HOK,SEK,1,4,5,2C,960,1.364,5.920781335,5.485078676,590
AB,SEK,HOK,SEK,1,4,5,2D,960,1.455,6.315789474,5.880086815,590
P,SEK,SEK,SEK,1,4,5,2E,960,0.922,4.002170374,3.566467716,590
AB,SEK,SEK,SEK,1,4,5,2F,960,0.51,2.213781877,1.778079219,590
P,HOK,SEK,SEK,1,4,5,2G,960,0.697,3.025501899,2.58979924,590
AB,HOK,SEK,SEK,1,4,5,2H,960,1.131,4.909386869,4.473684211,590
P,HOK,HOK,SEK,1,3,5,3A,960,1.056,4.583830711,4.148128052,590
AB,HOK,HOK,SEK,1,3,5,3B,960,0.299,1.297883885,0.862181226,590
P,SEK,HOK,SEK,1,3,5,3C,960,1.526,6.623982637,6.188279978,590
AB,SEK,HOK,SEK,1,3,5,3D,960,0.411,1.784047748,1.34834509,590
P,SEK,SEK,SEK,1,3,5,3E,960,0.698,3.029842648,2.594139989,590
AB,SEK,SEK,SEK,1,3,5,3F,960,1.051,4.562126967,4.126424308,590
P,HOK,SEK,SEK,1,3,5,3G,960,1.77,7.683125339,7.24742268,590
AB,HOK,SEK,SEK,1,3,5,3H,960,0.369,1.6017363,1.166033641,590
P,HOK,HOK,SEK,1,2,5,4A,960,0.637,2.765056972,2.329354314,590
AB,HOK,HOK,SEK,1,2,5,4B,960,0.613,2.660879002,2.225176343,590
P,SEK,HOK,SEK,1,2,5,4C,960,1.342,5.825284862,5.389582203,590
AB,SEK,HOK,SEK,1,2,5,4D,960,1.238,5.373846989,4.93814433,590
P,SEK,SEK,SEK,1,2,5,4E,960,0.478,2.074877916,1.639175258,590
AB,SEK,SEK,SEK,1,2,5,4F,960,0.377,1.63646229,1.200759631,590
P,HOK,SEK,SEK,1,2,5,4G,960,1.179,5.117742811,4.682040152,590
AB,HOK,SEK,SEK,1,2,5,4H,960,0.537,2.330982094,1.895279436,590
P,HOK,HOK,SEK,1,1,5,5A,960,0.463,2.009766685,1.574064026,590
AB,HOK,HOK,SEK,1,1,5,5B,960,1.154,5.009224091,4.573521432,590
P,SEK,HOK,SEK,1,1,5,5C,960,1.174,5.096039067,4.660336408,590
AB,SEK,HOK,SEK,1,1,5,5D,960,1.572,6.823657081,6.387954422,590
P,SEK,SEK,SEK,1,1,5,5E,960,0.429,1.862181226,1.426478568,590
AB,SEK,SEK,SEK,1,1,5,5F,960,0.492,2.135648399,1.699945741,590
P,HOK,SEK,SEK,1,1,5,5G,960,1.257,5.456321215,5.020618557,590
AB,HOK,SEK,SEK,1,1,5,5H,960,0.711,3.086272382,2.650569723,590
P,HOK,HOK,HOK,1,5,5,6A,960,0.634,2.752034726,2.316332067,590
AB,HOK,HOK,HOK,1,5,5,6B,960,0.181,0.785675529,0.34997287,590
P,SEK,HOK,HOK,1,5,5,6C,960,0.897,3.893651655,3.457948996,590
AB,SEK,HOK,HOK,1,5,5,6D,960,0.648,2.812805209,2.37710255,590
P,SEK,SEK,HOK,1,5,5,6E,960,0.566,2.456863809,2.02116115,590
AB,SEK,SEK,HOK,1,5,5,6F,960,1.481,6.428648942,5.992946283,590
P,HOK,SEK,HOK,1,5,5,6G,960,1.367,5.933803581,5.498100922,590
AB,HOK,SEK,HOK,1,5,5,6H,960,0.639,2.77373847,2.338035811,590
P,HOK,HOK,HOK,1,4,5,7A,960,0.589,2.556701031,2.120998372,590
AB,HOK,HOK,HOK,1,4,5,7B,960,0.414,1.797069995,1.361367336,590
P,SEK,HOK,HOK,1,4,5,7C,960,0.911,3.954422138,3.518719479,590
AB,SEK,HOK,HOK,1,4,5,7D,960,0.332,1.441128595,1.005425936,590
P,SEK,SEK,HOK,1,4,5,7E,960,1.164,5.052631579,4.61692892,590
AB,SEK,SEK,HOK,1,4,5,7F,960,0.337,1.462832339,1.02712968,590
P,HOK,SEK,HOK,1,4,5,7G,960,0.289,1.254476397,0.818773739,590
AB,HOK,SEK,HOK,1,4,5,7H,960,0.664,2.882257189,2.446554531,590
P,HOK,HOK,HOK,1,3,5,8A,960,0.508,2.20510038,1.769397721,590
AB,HOK,HOK,HOK,1,3,5,8B,960,0.442,1.91861096,1.482908302,590
P,SEK,HOK,HOK,1,3,5,8C,960,0.334,1.449810092,1.014107434,590
AB,SEK,HOK,HOK,1,3,5,8D,960,0.343,1.488876831,1.053174173,590
P,SEK,SEK,HOK,1,3,5,8E,960,0.53,2.300596853,1.864894194,590
AB,SEK,SEK,HOK,1,3,5,8F,960,0.574,2.491589799,2.055887141,590
P,HOK,SEK,HOK,1,3,5,8G,960,1.37,5.946825827,5.511123169,590
AB,HOK,SEK,HOK,1,3,5,8H,960,0.939,4.075963104,3.640260445,590
P,HOK,HOK,HOK,1,2,5,9A,960,0.995,4.319045035,3.883342377,590
AB,HOK,HOK,HOK,1,2,5,9B,960,0.778,3.37710255,2.941399891,590
P,SEK,HOK,HOK,1,2,5,9C,960,0.581,2.521975041,2.086272382,590
AB,SEK,HOK,HOK,1,2,5,9D,960,0.558,2.422137819,1.98643516,590
P,SEK,SEK,HOK,1,2,5,9E,960,0.409,1.775366251,1.339663592,590
AB,SEK,SEK,HOK,1,2,5,9F,960,0.666,2.890938687,2.455236028,590
P,HOK,SEK,HOK,1,2,5,9G,960,2.096,9.098209441,8.662506782,590
AB,HOK,SEK,HOK,1,2,5,9H,960,1.931,8.381985893,7.946283234,590
P,HOK,HOK,HOK,1,1,5,10A,960,1.102,4.783505155,4.347802496,590
AB,HOK,HOK,HOK,1,1,5,10B,960,1.581,6.86272382,6.427021161,590
P,SEK,HOK,HOK,1,1,5,10C,960,0.533,2.313619099,1.877916441,590
AB,SEK,HOK,HOK,1,1,5,10D,960,0.994,4.314704286,3.879001628,590
P,SEK,SEK,HOK,1,1,5,10E,960,0.716,3.107976126,2.672273467,590
AB,SEK,SEK,HOK,1,1,5,10F,960,0.481,2.087900163,1.652197504,590
P,HOK,SEK,HOK,1,1,5,10G,960,0.61,2.647856755,2.212154097,590
AB,HOK,SEK,HOK,1,1,5,10H,960,0.494,2.144329897,1.708627238,590
P,HOK,HOK,SEK,2,5,5,1A,1440,0.579,2.726309594,2.241318423,590
AB,HOK,HOK,SEK,2,5,5,1B,1440,1.765,8.310771042,7.825779871,590
P,SEK,HOK,SEK,2,5,5,1C,1440,1.392,6.55444379,6.069452619,590
AB,SEK,HOK,SEK,2,5,5,1D,1440,0.79,3.719835197,3.234844026,590
P,SEK,SEK,SEK,2,5,5,1E,1440,0.992,4.670982931,4.18599176,590
AB,SEK,SEK,SEK,2,5,5,1F,1440,0.39,1.836374338,1.351383167,590
P,HOK,SEK,SEK,2,5,5,1G,1440,1.315,6.191877575,5.706886404,590
AB,HOK,SEK,SEK,2,5,5,1H,1440,0.896,4.218952325,3.733961154,590
P,HOK,HOK,SEK,2,4,5,2A,1440,0.853,4.016480283,3.531489111,590
AB,HOK,HOK,SEK,2,4,5,2B,1440,1.645,7.745732784,7.260741613,590
P,SEK,HOK,SEK,2,4,5,2C,1440,0.464,2.184814597,1.699823426,590
AB,SEK,HOK,SEK,2,4,5,2D,1440,0.464,2.184814597,1.699823426,590
P,SEK,SEK,SEK,2,4,5,2E,1440,0.735,3.460859329,2.975868158,590
AB,SEK,SEK,SEK,2,4,5,2F,1440,0.403,1.897586816,1.412595644,590
P,HOK,SEK,SEK,2,4,5,2G,1440,0.908,4.275456151,3.790464979,590
AB,HOK,SEK,SEK,2,4,5,2H,1440,0.519,2.443790465,1.958799294,590
P,HOK,HOK,SEK,2,3,5,3A,1440,0.456,2.14714538,1.662154208,590
AB,HOK,HOK,SEK,2,3,5,3B,1440,0.29,1.365509123,0.880517952,590
P,SEK,HOK,SEK,2,3,5,3C,1440,1.721,8.103590347,7.618599176,590
AB,SEK,HOK,SEK,2,3,5,3D,1440,0.25,1.177163037,0.692171866,590
P,SEK,SEK,SEK,2,3,5,3E,1440,0.806,3.795173632,3.31018246,590
AB,SEK,SEK,SEK,2,3,5,3F,1440,0.431,2.029429076,1.544437905,590
P,HOK,SEK,SEK,2,3,5,3G,1440,0.415,1.954090642,1.46909947,590
AB,HOK,SEK,SEK,2,3,5,3H,1440,0.421,1.982342554,1.497351383,590
P,HOK,HOK,SEK,2,2,5,4A,1440,0.561,2.641553855,2.156562684,590
AB,HOK,HOK,SEK,2,2,5,4B,1440,0.889,4.18599176,3.701000589,590
P,SEK,HOK,SEK,2,2,5,4C,1440,0.371,1.746909947,1.261918776,590
AB,SEK,HOK,SEK,2,2,5,4D,1440,1.328,6.253090053,5.768098882,590
P,SEK,SEK,SEK,2,2,5,4E,1440,1.126,5.301942319,4.816951148,590
AB,SEK,SEK,SEK,2,2,5,4F,1440,0.448,2.109476162,1.624484991,590
P,HOK,SEK,SEK,2,2,5,4G,1440,0.715,3.366686286,2.881695115,590
AB,HOK,SEK,SEK,2,2,5,4H,1440,0.42,1.977633902,1.492642731,590
P,HOK,HOK,SEK,2,1,5,5A,1440,1.15,5.414949971,4.929958799,590
AB,HOK,HOK,SEK,2,1,5,5B,1440,1.735,8.169511477,7.684520306,590
P,SEK,HOK,SEK,2,1,5,5C,1440,1.932,9.097115951,8.612124779,590
AB,SEK,HOK,SEK,2,1,5,5D,1440,0.974,4.586227192,4.101236021,590
P,SEK,SEK,SEK,2,1,5,5E,1440,2.04,9.605650383,9.120659211,590
AB,SEK,SEK,SEK,2,1,5,5F,1440,1.017,4.788699235,4.303708064,590
P,HOK,SEK,SEK,2,1,5,5G,1440,0.731,3.44202472,2.957033549,590
AB,HOK,SEK,SEK,2,1,5,5H,1440,1.326,6.243672749,5.758681577,590
P,HOK,HOK,HOK,2,5,5,6A,1440,1.373,6.4649794,5.979988228,590
AB,HOK,HOK,HOK,2,5,5,6B,1440,0.651,3.065332549,2.580341377,590
P,SEK,HOK,HOK,2,5,5,6C,1440,1.121,5.278399058,4.793407887,590
AB,SEK,HOK,HOK,2,5,5,6D,1440,0.597,2.811065333,2.326074161,590
P,SEK,SEK,HOK,2,5,5,6E,1440,1.591,7.491465568,7.006474397,590
AB,SEK,SEK,HOK,2,5,5,6F,1440,1.193,5.617422013,5.132430842,590
P,HOK,SEK,HOK,2,5,5,6G,1440,0.495,2.330782813,1.845791642,590
AB,HOK,SEK,HOK,2,5,5,6H,1440,0.841,3.959976457,3.474985285,590
P,HOK,HOK,HOK,2,4,5,7A,1440,1.222,5.753972925,5.268981754,590
AB,HOK,HOK,HOK,2,4,5,7B,1440,0.275,1.294879341,0.80988817,590
P,SEK,HOK,HOK,2,4,5,7C,1440,1.495,7.039434962,6.55444379,590
AB,SEK,HOK,HOK,2,4,5,7D,1440,0.392,1.845791642,1.360800471,590
P,SEK,SEK,HOK,2,4,5,7E,1440,1.305,6.144791054,5.659799882,590
AB,SEK,SEK,HOK,2,4,5,7F,1440,1.521,7.161859918,6.676868746,590
P,HOK,SEK,HOK,2,4,5,7G,1440,1.256,5.914067098,5.429075927,590
AB,HOK,SEK,HOK,2,4,5,7H,1440,1.366,6.432018835,5.947027663,590
P,HOK,HOK,HOK,2,3,5,8A,1440,0.575,2.707474985,2.222483814,590
AB,HOK,HOK,HOK,2,3,5,8B,1440,0.323,1.520894644,1.035903473,590
P,SEK,HOK,HOK,2,3,5,8C,1440,0.401,1.888169511,1.40317834,590
AB,SEK,HOK,HOK,2,3,5,8D,1440,0.594,2.796939376,2.311948205,590
P,SEK,SEK,HOK,2,3,5,8E,1440,1.699,8,7.515008829,590
AB,SEK,SEK,HOK,2,3,5,8F,1440,0.31,1.459682166,0.974690995,590
P,HOK,SEK,HOK,2,3,5,8G,1440,0.777,3.658622719,3.173631548,590
AB,HOK,SEK,HOK,2,3,5,8H,1440,0.564,2.655679812,2.17068864,590
P,HOK,HOK,HOK,2,2,5,9A,1440,0.643,3.027663331,2.54267216,590
AB,HOK,HOK,HOK,2,2,5,9B,1440,0.532,2.505002943,2.020011772,590
P,SEK,HOK,HOK,2,2,5,9C,1440,0.567,2.669805768,2.184814597,590
AB,SEK,HOK,HOK,2,2,5,9D,1440,0.502,2.363743378,1.878752207,590
P,SEK,SEK,HOK,2,2,5,9E,1440,0.718,3.380812242,2.895821071,590
AB,SEK,SEK,HOK,2,2,5,9F,1440,0.522,2.457916421,1.97292525,590
P,HOK,SEK,HOK,2,2,5,9G,1440,0.993,4.675691583,4.190700412,590
AB,HOK,SEK,HOK,2,2,5,9H,1440,1.131,5.32548558,4.840494408,590
P,HOK,HOK,HOK,2,1,5,10A,1440,0.871,4.101236021,3.61624485,590
AB,HOK,HOK,HOK,2,1,5,10B,1440,1.779,8.376692172,7.891701001,590
P,SEK,HOK,HOK,2,1,5,10C,1440,1.813,8.536786345,8.051795174,590
AB,SEK,HOK,HOK,2,1,5,10D,1440,1.385,6.521483225,6.036492054,590
P,SEK,SEK,HOK,2,1,5,10E,1440,0.989,4.656856975,4.171865803,590
AB,SEK,SEK,HOK,2,1,5,10F,1440,0.774,3.644496763,3.159505592,590
P,HOK,SEK,HOK,2,1,5,10G,1440,1.492,7.025309005,6.540317834,590
AB,HOK,SEK,HOK,2,1,5,10H,1440,1.637,7.708063567,7.223072396,590
P,HOK,HOK,SEK,1,5,5,1A,1440,1.001,4.7133608,4.228369629,590
AB,HOK,HOK,SEK,1,5,5,1B,1440,0.584,2.749852855,2.264861683,590
P,SEK,HOK,SEK,1,5,5,1C,1440,0.586,2.759270159,2.274278988,590
AB,SEK,HOK,SEK,1,5,5,1D,1440,1.291,6.078869923,5.593878752,590
P,SEK,SEK,SEK,1,5,5,1E,1440,0.466,2.194231901,1.70924073,590
AB,SEK,SEK,SEK,1,5,5,1F,1440,0.326,1.5350206,1.050029429,590
P,HOK,SEK,SEK,1,5,5,1G,1440,1.29,6.074161271,5.5891701,590
AB,HOK,SEK,SEK,1,5,5,1H,1440,0.499,2.349617422,1.864626251,590
P,HOK,HOK,SEK,1,4,5,2A,1440,0.793,3.733961154,3.248969982,590
AB,HOK,HOK,SEK,1,4,5,2B,1440,1.675,7.886992348,7.402001177,590
P,SEK,HOK,SEK,1,4,5,2C,1440,1.541,7.256032961,6.771041789,590
AB,SEK,HOK,SEK,1,4,5,2D,1440,1.135,5.344320188,4.859329017,590
P,SEK,SEK,SEK,1,4,5,2E,1440,1.063,5.005297234,4.520306062,590
AB,SEK,SEK,SEK,1,4,5,2F,1440,0.511,2.406121248,1.921130077,590
P,HOK,SEK,SEK,1,4,5,2G,1440,0.692,3.258387287,2.773396115,590
AB,HOK,SEK,SEK,1,4,5,2H,1440,1.495,7.039434962,6.55444379,590
P,HOK,HOK,SEK,1,3,5,3A,1440,1.359,6.39905827,5.914067098,590
AB,HOK,HOK,SEK,1,3,5,3B,1440,0.313,1.473808122,0.988816951,590
P,SEK,HOK,SEK,1,3,5,3C,1440,1.66,7.816362566,7.331371395,590
AB,SEK,HOK,SEK,1,3,5,3D,1440,0.353,1.662154208,1.177163037,590
P,SEK,SEK,SEK,1,3,5,3E,1440,0.798,3.757504414,3.272513243,590
AB,SEK,SEK,SEK,1,3,5,3F,1440,1.5,7.062978222,6.577987051,590
P,HOK,SEK,SEK,1,3,5,3G,1440,1.834,8.63566804,8.150676869,590
AB,HOK,SEK,SEK,1,3,5,3H,1440,0.37,1.742201295,1.257210124,590
P,HOK,HOK,SEK,1,2,5,4A,1440,0.638,3.004120071,2.519128899,590
AB,HOK,HOK,SEK,1,2,5,4B,1440,0.629,2.961742201,2.47675103,590
P,SEK,HOK,SEK,1,2,5,4C,1440,1.349,6.351971748,5.866980577,590
AB,SEK,HOK,SEK,1,2,5,4D,1440,0.552,2.599175986,2.114184815,590
P,SEK,SEK,SEK,1,2,5,4E,1440,0.492,2.316656857,1.831665686,590
AB,SEK,SEK,SEK,1,2,5,4F,1440,0.38,1.789287816,1.304296645,590
P,HOK,SEK,SEK,1,2,5,4G,1440,0.93,4.379046498,3.894055327,590
AB,HOK,SEK,SEK,1,2,5,4H,1440,0.536,2.523837552,2.03884638,590
P,HOK,HOK,SEK,1,1,5,5A,1440,0.482,2.269570335,1.784579164,590
AB,HOK,HOK,SEK,1,1,5,5B,1440,1.369,6.446144791,5.96115362,590
P,SEK,HOK,SEK,1,1,5,5C,1440,1.237,5.824602707,5.339611536,590
AB,SEK,HOK,SEK,1,1,5,5D,1440,1.456,6.855797528,6.370806357,590
P,SEK,SEK,SEK,1,1,5,5E,1440,0.452,2.128310771,1.6433196,590
AB,SEK,SEK,SEK,1,1,5,5F,1440,0.515,2.424955856,1.939964685,590
P,HOK,SEK,SEK,1,1,5,5G,1440,0.879,4.138905238,3.653914067,590
AB,HOK,SEK,SEK,1,1,5,5H,1440,0.761,3.583284285,3.098293114,590
P,HOK,HOK,HOK,1,5,5,6A,1440,0.655,3.084167157,2.599175986,590
AB,HOK,HOK,HOK,1,5,5,6B,1440,0.221,1.040612125,0.555620954,590
P,SEK,HOK,HOK,1,5,5,6C,1440,1.046,4.925250147,4.440258976,590
AB,SEK,HOK,HOK,1,5,5,6D,1440,0.667,3.140670983,2.655679812,590
P,SEK,SEK,HOK,1,5,5,6E,1440,0.543,2.556798117,2.071806945,590
AB,SEK,SEK,HOK,1,5,5,6F,1440,1.415,6.66274279,6.177751619,590
P,HOK,SEK,HOK,1,5,5,6G,1440,1.621,7.632725132,7.147733961,590
AB,HOK,SEK,HOK,1,5,5,6H,1440,0.581,2.735726898,2.250735727,590
P,HOK,HOK,HOK,1,4,5,7A,1440,0.423,1.991759859,1.506768687,590
AB,HOK,HOK,HOK,1,4,5,7B,1440,0.44,2.071806945,1.586815774,590
P,SEK,HOK,HOK,1,4,5,7C,1440,1.336,6.29075927,5.805768099,590
AB,SEK,HOK,HOK,1,4,5,7D,1440,0.336,1.582107122,1.097115951,590
P,SEK,SEK,HOK,1,4,5,7E,1440,1.658,7.806945262,7.321954091,590
AB,SEK,SEK,HOK,1,4,5,7F,1440,0.34,1.60094173,1.115950559,590
P,HOK,SEK,HOK,1,4,5,7G,1440,0.301,1.417304297,0.932313125,590
AB,HOK,SEK,HOK,1,4,5,7H,1440,0.774,3.644496763,3.159505592,590
P,HOK,HOK,HOK,1,3,5,8A,1440,0.51,2.401412596,1.916421424,590
AB,HOK,HOK,HOK,1,3,5,8B,1440,0.372,1.751618599,1.266627428,590
P,SEK,HOK,HOK,1,3,5,8C,1440,0.336,1.582107122,1.097115951,590
AB,SEK,HOK,HOK,1,3,5,8D,1440,0.385,1.812831077,1.327839906,590
P,SEK,SEK,HOK,1,3,5,8E,1440,0.549,2.585050029,2.100058858,590
AB,SEK,SEK,HOK,1,3,5,8F,1440,0.563,2.65097116,2.165979988,590
P,HOK,SEK,HOK,1,3,5,8G,1440,1.592,7.49617422,7.011183049,590
AB,HOK,SEK,HOK,1,3,5,8H,1440,1.206,5.678634491,5.19364332,590
P,HOK,HOK,HOK,1,2,5,9A,1440,0.843,3.969393761,3.48440259,590
AB,HOK,HOK,HOK,1,2,5,9B,1440,0.972,4.576809888,4.091818717,590
P,SEK,HOK,HOK,1,2,5,9C,1440,0.605,2.84873455,2.363743378,590
AB,SEK,HOK,HOK,1,2,5,9D,1440,0.588,2.768687463,2.283696292,590
P,SEK,SEK,HOK,1,2,5,9E,1440,0.408,1.921130077,1.436138905,590
