date,hours,time,temp_c,light_lux
06/29/2023 00:00:00,8:05:46,AM,14.54,2.22
06/29/2023 00:00:00,9:05:46,AM,14.80,1.33
06/29/2023 00:00:00,10:05:46,AM,14.93,3.34
06/29/2023 00:00:00,11:05:46,AM,15.53,10.27
06/29/2023 00:00:00,12:05:46,PM,17.67,7032.32
06/29/2023 00:00:00,1:05:46,PM,17.03,950.72
06/29/2023 00:00:00,2:05:46,PM,17.41,1136.96
06/29/2023 00:00:00,3:05:46,PM,17.41,803.52
06/29/2023 00:00:00,4:05:46,PM,18.83,6968.32
06/29/2023 00:00:00,5:05:46,PM,18.06,2917.12
06/29/2023 00:00:00,6:05:46,PM,17.54,216.96
06/29/2023 00:00:00,7:05:46,PM,17.24,136.12
06/29/2023 00:00:00,8:05:46,PM,16.86,89.44
06/29/2023 00:00:00,9:05:46,PM,16.81,19.63
06/29/2023 00:00:00,10:05:46,PM,16.69,0.00
06/29/2023 00:00:00,11:05:46,PM,16.47,0.00
06/30/2023 00:00:00,12:05:46,AM,16.13,0.00
06/30/2023 00:00:00,1:05:46,AM,15.83,0.00
06/30/2023 00:00:00,2:05:46,AM,15.61,0.00
06/30/2023 00:00:00,3:05:46,AM,15.40,0.00
06/30/2023 00:00:00,4:05:46,AM,15.18,0.00
06/30/2023 00:00:00,5:05:46,AM,15.01,0.89
06/30/2023 00:00:00,6:05:46,AM,14.88,31.74
06/30/2023 00:00:00,7:05:46,AM,14.71,97.44
06/30/2023 00:00:00,8:05:46,AM,14.80,127.20
06/30/2023 00:00:00,9:05:46,AM,14.97,105.56
06/30/2023 00:00:00,10:05:46,AM,15.44,271.52
06/30/2023 00:00:00,11:05:46,AM,15.87,347.68
06/30/2023 00:00:00,12:05:46,PM,16.64,437.28
06/30/2023 00:00:00,1:05:46,PM,17.29,281.36
06/30/2023 00:00:00,2:05:46,PM,18.23,221.44
06/30/2023 00:00:00,3:05:46,PM,19.52,1308.16
06/30/2023 00:00:00,4:05:46,PM,19.95,598.72
06/30/2023 00:00:00,5:05:46,PM,19.17,312.96
06/30/2023 00:00:00,6:05:46,PM,18.40,47.38
06/30/2023 00:00:00,7:05:46,PM,17.76,31.13
06/30/2023 00:00:00,8:05:46,PM,17.03,18.51
06/30/2023 00:00:00,9:05:46,PM,16.81,5.12
06/30/2023 00:00:00,10:05:46,PM,17.24,0.00
06/30/2023 00:00:00,11:05:46,PM,18.44,0.00
07/01/2023 00:00:00,12:05:46,AM,18.44,0.00
07/01/2023 00:00:00,1:05:46,AM,18.32,0.00
07/01/2023 00:00:00,2:05:46,AM,15.36,0.00
07/01/2023 00:00:00,3:05:46,AM,15.10,0.22
07/01/2023 00:00:00,4:05:46,AM,14.88,0.00
07/01/2023 00:00:00,5:05:46,AM,14.58,0.22
07/01/2023 00:00:00,6:05:46,AM,14.37,12.03
07/01/2023 00:00:00,7:05:46,AM,14.11,38.93
07/01/2023 00:00:00,8:05:46,AM,14.11,53.24
07/01/2023 00:00:00,9:05:46,AM,14.41,40.26
07/01/2023 00:00:00,10:05:46,AM,14.80,152.36
07/01/2023 00:00:00,11:05:46,AM,15.36,254.64
07/01/2023 00:00:00,12:05:46,PM,17.11,8104.96
07/01/2023 00:00:00,1:05:46,PM,16.90,409.44
07/01/2023 00:00:00,2:05:46,PM,17.76,242.16
07/01/2023 00:00:00,3:05:46,PM,19.17,725.12
07/01/2023 00:00:00,4:05:46,PM,19.13,495.84
07/01/2023 00:00:00,5:05:46,PM,18.70,318.96
07/01/2023 00:00:00,6:05:46,PM,18.10,74.78
07/01/2023 00:00:00,7:05:46,PM,17.59,84.20
07/01/2023 00:00:00,8:05:46,PM,16.99,32.22
07/01/2023 00:00:00,9:05:46,PM,16.69,8.68
07/01/2023 00:00:00,10:05:46,PM,16.86,0.00
07/01/2023 00:00:00,11:05:46,PM,18.19,0.00
07/02/2023 00:00:00,12:05:46,AM,18.27,0.00
07/02/2023 00:00:00,1:05:46,AM,18.27,0.00
07/02/2023 00:00:00,2:05:46,AM,17.97,0.00
07/02/2023 00:00:00,3:05:46,AM,15.01,0.00
07/02/2023 00:00:00,4:05:46,AM,14.63,0.00
07/02/2023 00:00:00,5:05:46,AM,14.37,0.44
07/02/2023 00:00:00,6:05:46,AM,14.03,19.46
07/02/2023 00:00:00,7:05:46,AM,13.81,59.98
07/02/2023 00:00:00,8:05:46,AM,13.73,73.00
07/02/2023 00:00:00,9:05:46,AM,13.98,55.52
07/02/2023 00:00:00,10:05:46,AM,14.41,218.72
07/02/2023 00:00:00,11:05:46,AM,14.88,341.44
07/02/2023 00:00:00,12:05:46,PM,15.70,652.64
07/02/2023 00:00:00,1:05:46,PM,16.21,143.44
07/02/2023 00:00:00,2:05:46,PM,17.11,163.16
07/02/2023 00:00:00,3:05:46,PM,18.40,483.36
07/02/2023 00:00:00,4:05:46,PM,18.53,391.52
07/02/2023 00:00:00,5:05:46,PM,18.27,273.52
07/02/2023 00:00:00,6:05:46,PM,17.80,63.60
07/02/2023 00:00:00,7:05:46,PM,17.20,48.78
07/02/2023 00:00:00,8:05:46,PM,16.64,27.73
07/02/2023 00:00:00,9:05:46,PM,16.26,7.35
07/02/2023 00:00:00,10:05:46,PM,16.08,0.00
07/02/2023 00:00:00,11:05:46,PM,16.99,0.00
07/03/2023 00:00:00,12:05:46,AM,17.46,0.00
07/03/2023 00:00:00,1:05:46,AM,17.37,0.00
07/03/2023 00:00:00,2:05:46,AM,17.29,0.00
07/03/2023 00:00:00,3:05:46,AM,15.87,0.00
07/03/2023 00:00:00,4:05:46,AM,14.75,0.00
07/03/2023 00:00:00,5:05:46,AM,14.41,0.22
07/03/2023 00:00:00,6:05:46,AM,14.11,14.98
07/03/2023 00:00:00,7:05:46,AM,13.90,50.56
07/03/2023 00:00:00,8:05:46,AM,13.77,67.16
07/03/2023 00:00:00,9:05:46,AM,14.07,54.62
07/03/2023 00:00:00,10:05:46,AM,14.58,176.48
07/03/2023 00:00:00,11:05:46,AM,15.10,273.28
07/03/2023 00:00:00,12:05:46,PM,15.66,364.00
07/03/2023 00:00:00,1:05:46,PM,16.39,195.36
07/03/2023 00:00:00,2:05:46,PM,17.24,249.92
07/03/2023 00:00:00,3:05:46,PM,18.02,396.96
07/03/2023 00:00:00,4:05:46,PM,18.14,318.96
07/03/2023 00:00:00,5:05:46,PM,18.06,194.48
07/03/2023 00:00:00,6:05:46,PM,17.67,105.56
07/03/2023 00:00:00,7:05:46,PM,17.29,43.38
07/03/2023 00:00:00,8:05:46,PM,16.86,23.50
07/03/2023 00:00:00,9:05:46,PM,16.47,3.56
07/03/2023 00:00:00,10:05:46,PM,16.26,0.00
07/03/2023 00:00:00,11:05:46,PM,16.08,0.00
07/04/2023 00:00:00,12:05:46,AM,17.29,0.00
07/04/2023 00:00:00,1:05:46,AM,16.86,0.00
07/04/2023 00:00:00,2:05:46,AM,16.47,0.00
07/04/2023 00:00:00,3:05:46,AM,16.47,0.00
07/04/2023 00:00:00,4:05:46,AM,15.27,0.00
07/04/2023 00:00:00,5:05:46,AM,14.63,0.00
07/04/2023 00:00:00,6:05:46,AM,14.28,12.05
07/04/2023 00:00:00,7:05:46,AM,14.07,35.75
07/04/2023 00:00:00,8:05:46,AM,14.03,60.86
07/04/2023 00:00:00,9:05:46,AM,14.24,78.80
07/04/2023 00:00:00,10:05:46,AM,14.75,169.36
07/04/2023 00:00:00,11:05:46,AM,15.36,233.92
07/04/2023 00:00:00,12:05:46,PM,16.00,319.20
07/04/2023 00:00:00,1:05:46,PM,16.77,192.64
07/04/2023 00:00:00,2:05:46,PM,17.59,168.48
07/04/2023 00:00:00,3:05:46,PM,18.66,385.28
07/04/2023 00:00:00,4:05:46,PM,19.00,293.84
07/04/2023 00:00:00,5:05:46,PM,18.79,179.20
07/04/2023 00:00:00,6:05:46,PM,18.44,68.94
07/04/2023 00:00:00,7:05:46,PM,18.10,29.10
07/04/2023 00:00:00,8:05:46,PM,17.41,28.40
07/04/2023 00:00:00,9:05:46,PM,16.99,4.90
07/04/2023 00:00:00,10:05:46,PM,16.64,0.00
07/04/2023 00:00:00,11:05:46,PM,16.34,0.00
07/05/2023 00:00:00,12:05:46,AM,16.30,0.22
07/05/2023 00:00:00,1:05:46,AM,17.41,0.00
07/05/2023 00:00:00,2:05:46,AM,16.73,0.00
07/05/2023 00:00:00,3:05:46,AM,16.43,0.00
07/05/2023 00:00:00,4:05:46,AM,16.43,0.00
07/05/2023 00:00:00,5:05:46,AM,15.53,0.00
07/05/2023 00:00:00,6:05:46,AM,14.97,7.12
07/05/2023 00:00:00,7:05:46,AM,14.67,46.50
07/05/2023 00:00:00,8:05:46,AM,14.63,55.08
07/05/2023 00:00:00,9:05:46,AM,14.80,37.59
07/05/2023 00:00:00,10:05:46,AM,15.31,130.76
07/05/2023 00:00:00,11:05:46,AM,15.83,172.16
07/05/2023 00:00:00,12:05:46,PM,17.89,9180.16
07/05/2023 00:00:00,1:05:46,PM,17.07,145.92
07/05/2023 00:00:00,2:05:46,PM,17.89,194.48
07/05/2023 00:00:00,3:05:46,PM,18.92,594.08
07/05/2023 00:00:00,4:05:46,PM,19.39,887.36
07/05/2023 00:00:00,5:05:46,PM,19.26,482.88
07/05/2023 00:00:00,6:05:46,PM,18.49,77.90
07/05/2023 00:00:00,7:05:46,PM,18.10,32.63
07/05/2023 00:00:00,8:05:46,PM,17.50,13.14
07/05/2023 00:00:00,9:05:46,PM,16.99,2.45
07/05/2023 00:00:00,10:05:46,PM,16.69,0.00
07/05/2023 00:00:00,11:05:46,PM,16.43,0.00
07/06/2023 00:00:00,12:05:46,AM,16.17,0.00
07/06/2023 00:00:00,1:05:46,AM,16.04,0.00
07/06/2023 00:00:00,2:05:46,AM,17.24,0.00
07/06/2023 00:00:00,3:05:46,AM,17.07,0.00
07/06/2023 00:00:00,4:05:46,AM,16.81,0.00
07/06/2023 00:00:00,5:05:46,AM,16.81,0.00
07/06/2023 00:00:00,6:05:46,AM,15.44,8.24
07/06/2023 00:00:00,7:05:46,AM,15.06,30.88
07/06/2023 00:00:00,8:05:46,AM,14.97,30.68
07/06/2023 00:00:00,9:05:46,AM,15.18,23.94
07/06/2023 00:00:00,10:05:46,AM,15.48,112.80
07/06/2023 00:00:00,11:05:46,AM,15.91,114.60
07/06/2023 00:00:00,12:05:46,PM,16.39,162.28
07/06/2023 00:00:00,1:05:46,PM,16.94,68.06
07/06/2023 00:00:00,2:05:46,PM,17.41,97.56
07/06/2023 00:00:00,3:05:46,PM,18.27,231.44
07/06/2023 00:00:00,4:05:46,PM,18.74,283.12
07/06/2023 00:00:00,5:05:46,PM,19.00,282.00
07/06/2023 00:00:00,6:05:46,PM,18.32,50.06
07/06/2023 00:00:00,7:05:46,PM,17.89,24.11
07/06/2023 00:00:00,8:05:46,PM,17.16,10.91
07/06/2023 00:00:00,9:05:46,PM,16.77,2.00
07/06/2023 00:00:00,10:05:46,PM,16.51,0.00
07/06/2023 00:00:00,11:05:46,PM,16.30,0.00
07/07/2023 00:00:00,12:05:46,AM,16.00,0.00
07/07/2023 00:00:00,1:05:46,AM,15.83,0.00
07/07/2023 00:00:00,2:05:46,AM,15.66,0.00
07/07/2023 00:00:00,3:05:46,AM,15.70,0.00
07/07/2023 00:00:00,4:05:46,AM,16.64,0.00
07/07/2023 00:00:00,5:05:46,AM,16.60,0.00
07/07/2023 00:00:00,6:05:46,AM,16.51,2.45
07/07/2023 00:00:00,7:05:46,AM,15.27,9.57
07/07/2023 00:00:00,8:05:46,AM,15.18,18.35
07/07/2023 00:00:00,9:05:46,AM,15.10,25.06
07/07/2023 00:00:00,10:05:46,AM,15.14,45.66
07/07/2023 00:00:00,11:05:46,AM,15.23,65.82
07/07/2023 00:00:00,12:05:46,PM,15.40,68.56
07/07/2023 00:00:00,1:05:46,PM,15.87,73.90
07/07/2023 00:00:00,2:05:46,PM,16.21,122.72
07/07/2023 00:00:00,3:05:46,PM,16.81,184.64
07/07/2023 00:00:00,4:05:46,PM,17.46,227.68
07/07/2023 00:00:00,5:05:46,PM,17.76,221.20
07/07/2023 00:00:00,6:05:46,PM,17.89,37.53
07/07/2023 00:00:00,7:05:46,PM,17.41,17.62
07/07/2023 00:00:00,8:05:46,PM,16.60,6.68
07/07/2023 00:00:00,9:05:46,PM,16.21,0.66
07/07/2023 00:00:00,10:05:46,PM,16.04,0.00
07/07/2023 00:00:00,11:05:46,PM,15.91,0.00
07/08/2023 00:00:00,12:05:46,AM,15.74,0.00
07/08/2023 00:00:00,1:05:46,AM,15.61,0.00
07/08/2023 00:00:00,2:05:46,AM,15.48,0.00
07/08/2023 00:00:00,3:05:46,AM,15.40,0.00
07/08/2023 00:00:00,4:05:46,AM,15.36,0.00
07/08/2023 00:00:00,5:05:46,AM,15.31,0.00
07/08/2023 00:00:00,6:05:46,AM,15.23,2.89
07/08/2023 00:00:00,7:05:46,AM,15.14,7.79
07/08/2023 00:00:00,8:05:46,AM,15.10,14.09
07/08/2023 00:00:00,9:05:46,AM,15.14,24.84
07/08/2023 00:00:00,10:05:46,AM,15.23,44.26
07/08/2023 00:00:00,11:05:46,AM,15.40,45.16
07/08/2023 00:00:00,12:05:46,PM,16.00,164.16
07/08/2023 00:00:00,1:05:46,PM,16.60,66.72
07/08/2023 00:00:00,2:05:46,PM,17.37,77.02
07/08/2023 00:00:00,3:05:46,PM,18.32,255.52
07/08/2023 00:00:00,4:05:46,PM,18.57,238.56
07/08/2023 00:00:00,5:05:46,PM,18.66,188.08
07/08/2023 00:00:00,6:05:46,PM,18.79,34.80
07/08/2023 00:00:00,7:05:46,PM,18.36,13.36
07/08/2023 00:00:00,8:05:46,PM,17.41,8.46
07/08/2023 00:00:00,9:05:46,PM,16.43,1.78
07/08/2023 00:00:00,10:05:46,PM,16.04,0.00
07/08/2023 00:00:00,11:05:46,PM,15.78,0.00
07/09/2023 00:00:00,12:05:46,AM,15.48,0.00
07/09/2023 00:00:00,1:05:46,AM,15.18,0.00
07/09/2023 00:00:00,2:05:46,AM,14.84,0.00
07/09/2023 00:00:00,3:05:46,AM,14.67,0.00
07/09/2023 00:00:00,4:05:46,AM,14.50,0.00
07/09/2023 00:00:00,5:05:46,AM,14.28,0.00
07/09/2023 00:00:00,6:05:46,AM,14.07,4.90
07/09/2023 00:00:00,7:05:46,AM,13.90,20.13
07/09/2023 00:00:00,8:05:46,AM,13.98,29.79
07/09/2023 00:00:00,9:05:46,AM,14.37,20.60
07/09/2023 00:00:00,10:05:46,AM,14.84,90.44
07/09/2023 00:00:00,11:05:46,AM,15.36,121.08
07/09/2023 00:00:00,12:05:46,PM,15.96,188.40
07/09/2023 00:00:00,1:05:46,PM,16.64,59.14
07/09/2023 00:00:00,2:05:46,PM,17.37,98.56
07/09/2023 00:00:00,3:05:46,PM,18.36,331.04
07/09/2023 00:00:00,4:05:46,PM,18.79,312.08
07/09/2023 00:00:00,5:05:46,PM,18.66,230.56
07/09/2023 00:00:00,6:05:46,PM,18.49,52.74
07/09/2023 00:00:00,7:05:46,PM,18.79,16.93
07/09/2023 00:00:00,8:05:46,PM,18.70,10.47
07/09/2023 00:00:00,9:05:46,PM,18.74,2.22
07/09/2023 00:00:00,10:05:46,PM,15.91,0.00
07/09/2023 00:00:00,11:05:46,PM,15.57,0.00
07/10/2023 00:00:00,12:05:46,AM,15.27,0.00
07/10/2023 00:00:00,1:05:46,AM,15.06,0.00
07/10/2023 00:00:00,2:05:46,AM,14.84,0.00
07/10/2023 00:00:00,3:05:46,AM,14.71,0.00
07/10/2023 00:00:00,4:05:46,AM,14.71,0.00
07/10/2023 00:00:00,5:05:46,AM,14.63,0.00
07/10/2023 00:00:00,6:05:46,AM,14.58,4.90
07/10/2023 00:00:00,7:05:46,AM,14.58,17.43
07/10/2023 00:00:00,8:05:46,AM,14.58,27.98
07/10/2023 00:00:00,9:05:46,AM,14.67,47.00
07/10/2023 00:00:00,10:05:46,AM,14.71,41.60
07/10/2023 00:00:00,11:05:46,AM,14.80,62.26
07/10/2023 00:00:00,12:05:46,PM,14.93,74.34
07/10/2023 00:00:00,1:05:46,PM,15.10,86.88
07/10/2023 00:00:00,2:05:46,PM,15.40,154.16
07/10/2023 00:00:00,3:05:46,PM,15.96,430.40
07/10/2023 00:00:00,4:05:46,PM,16.64,323.68
07/10/2023 00:00:00,5:05:46,PM,16.73,212.48
07/10/2023 00:00:00,6:05:46,PM,16.56,63.98
07/10/2023 00:00:00,7:05:46,PM,16.73,19.43
07/10/2023 00:00:00,8:05:46,PM,16.81,11.58
07/10/2023 00:00:00,9:05:46,PM,17.33,2.00
07/10/2023 00:00:00,10:05:46,PM,17.29,0.00
07/10/2023 00:00:00,11:05:46,PM,15.18,0.00
07/11/2023 00:00:00,12:05:46,AM,14.97,0.00
07/11/2023 00:00:00,1:05:46,AM,14.88,0.00
07/11/2023 00:00:00,2:05:46,AM,14.75,0.00
07/11/2023 00:00:00,3:05:46,AM,14.71,0.00
07/11/2023 00:00:00,4:05:46,AM,14.63,0.00
07/11/2023 00:00:00,5:05:46,AM,14.63,0.00
07/11/2023 00:00:00,6:05:46,AM,14.63,4.67
07/11/2023 00:00:00,7:05:46,AM,14.63,16.09
07/11/2023 00:00:00,8:05:46,AM,14.63,30.91
07/11/2023 00:00:00,9:05:46,AM,14.67,27.54
07/11/2023 00:00:00,10:05:46,AM,14.67,31.13
07/11/2023 00:00:00,11:05:46,AM,14.80,34.86
07/11/2023 00:00:00,12:05:46,PM,14.80,51.96
07/11/2023 00:00:00,1:05:46,PM,15.36,2856.96
07/11/2023 00:00:00,2:05:46,PM,15.61,311.44
07/11/2023 00:00:00,3:05:46,PM,16.73,519.04
07/11/2023 00:00:00,4:05:46,PM,17.20,337.60
07/11/2023 00:00:00,5:05:46,PM,17.29,325.04
07/11/2023 00:00:00,6:05:46,PM,17.07,85.96
07/11/2023 00:00:00,7:05:46,PM,17.20,18.32
07/11/2023 00:00:00,8:05:46,PM,17.29,13.36
07/11/2023 00:00:00,9:05:46,PM,17.33,1.11
07/11/2023 00:00:00,10:05:46,PM,17.37,0.00
07/11/2023 00:00:00,11:05:46,PM,17.29,0.00
07/12/2023 00:00:00,12:05:46,AM,15.23,0.00
07/12/2023 00:00:00,1:05:46,AM,15.06,0.00
07/12/2023 00:00:00,2:05:46,AM,14.97,0.00
07/12/2023 00:00:00,3:05:46,AM,14.93,0.00
07/12/2023 00:00:00,4:05:46,AM,14.80,0.00
07/12/2023 00:00:00,5:05:46,AM,14.75,0.00
07/12/2023 00:00:00,6:05:46,AM,14.75,4.01
07/12/2023 00:00:00,7:05:46,AM,14.67,13.64
07/12/2023 00:00:00,8:05:46,AM,14.63,28.46
07/12/2023 00:00:00,9:05:46,AM,14.84,29.79
07/12/2023 00:00:00,10:05:46,AM,14.93,58.24
07/12/2023 00:00:00,11:05:46,AM,14.97,54.18
07/12/2023 00:00:00,12:05:46,PM,14.97,80.70
07/12/2023 00:00:00,1:05:46,PM,15.66,109.36
07/12/2023 00:00:00,2:05:46,PM,16.17,67.66
07/12/2023 00:00:00,3:05:46,PM,17.37,656.96
07/12/2023 00:00:00,4:05:46,PM,17.67,525.92
07/12/2023 00:00:00,5:05:46,PM,17.72,543.52
07/12/2023 00:00:00,6:05:46,PM,17.37,67.16
07/12/2023 00:00:00,7:05:46,PM,17.11,14.06
07/12/2023 00:00:00,8:05:46,PM,17.07,7.12
07/12/2023 00:00:00,9:05:46,PM,17.63,1.78
07/12/2023 00:00:00,10:05:46,PM,17.41,0.00
07/12/2023 00:00:00,11:05:46,PM,17.33,0.00
07/13/2023 00:00:00,12:05:46,AM,16.73,0.00
07/13/2023 00:00:00,1:05:46,AM,14.80,0.00
07/13/2023 00:00:00,2:05:46,AM,14.50,0.00
07/13/2023 00:00:00,3:05:46,AM,14.33,0.22
07/13/2023 00:00:00,4:05:46,AM,14.11,0.00
07/13/2023 00:00:00,5:05:46,AM,13.90,0.00
07/13/2023 00:00:00,6:05:46,AM,13.77,4.45
07/13/2023 00:00:00,7:05:46,AM,13.55,19.24
07/13/2023 00:00:00,8:05:46,AM,13.64,29.60
07/13/2023 00:00:00,9:05:46,AM,13.98,35.36
07/13/2023 00:00:00,10:05:46,AM,14.54,61.36
07/13/2023 00:00:00,11:05:46,AM,15.18,114.72
07/13/2023 00:00:00,12:05:46,PM,15.78,196.64
07/13/2023 00:00:00,1:05:46,PM,16.43,43.44
07/13/2023 00:00:00,2:05:46,PM,26.94,1163.52
